user_id,event,ip_address,fraud_detected,fraud_likelihood,created_at
1,logout,127.0.0.1,0,0,"2024-11-19 01:40:56"
1,logout,127.0.0.1,0,0,"2024-11-19 01:41:07"
1,logout,127.0.0.1,0,0,"2024-11-19 01:41:48"
1,logout,127.0.0.1,0,0,"2024-11-19 01:42:48"
1,logout,127.0.0.1,0,0,"2024-11-19 01:43:36"
1,create,127.0.0.1,0,0,"2024-11-19 01:55:17"
1,create,127.0.0.1,0,0,"2024-11-19 01:57:08"
1,create,127.0.0.1,0,0,"2024-11-19 02:00:11"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:02:26"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:02:46"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:03:28"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:05:50"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:06:09"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:07:28"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:07:42"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:08:43"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:08:47"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:08:56"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:09:31"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:10:15"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:10:40"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:10:59"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:14:22"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:14:37"
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:15:29",No
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:22:15",No
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:22:42",No
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:22:57",No
1,"Created Vehicle Reservation",127.0.0.1,0,0,"2024-11-19 02:23:47",No
1,login,192.168.1.170,1,100,"2024-11-19 02:24:51",Yes
1,login,192.168.1.170,1,100,"2024-11-19 02:25:32",Yes
2,delete,192.168.1.1,1,100,"2024-11-19 02:26:19",Yes
2,delete,192.168.1.1,1,100,"2024-11-19 02:26:56",Yes
4,"Created Vehicle Reservation",192.168.1.102,1,100,"2024-11-19 02:39:10",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:40:06",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:40:22",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:40:49",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:41:11",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:41:26",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:41:35",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:41:42",Yes
1,update,192.168.1.1,1,100,"2024-11-19 02:45:10",Yes
1,logout,127.0.0.1,0,0,"2024-11-19 02:50:52",No
1,delete,127.0.0.1,0,0,"2024-11-19 02:52:14",No
1,login,192.168.1.1,1,100,"2024-11-19 02:54:36",Yes
1,login,127.0.0.1,0,0,"2024-11-19 02:55:20",No
1,login,127.0.0.1,0,0,"2024-11-19 02:56:52",No
